BSNS_MBY_NM,CNSTRCT_ENTRPS_NM,CNTRCT_CNCLS_BGNDE,CNTRCT_CNCLS_ENDDE,GNRL_RNK1_CRSPAREA_ENDDE,GNRL_RNK1_CRSPAREA_RCPTDE,GNRL_RNK1_ETC_AREA_ENDDE,GNRL_RNK1_ETC_AREA_RCPTDE,GNRL_RNK1_ETC_GG_ENDDE,GNRL_RNK1_ETC_GG_RCPTDE,GNRL_RNK2_CRSPAREA_ENDDE,GNRL_RNK2_CRSPAREA_RCPTDE,GNRL_RNK2_ETC_AREA_ENDDE,GNRL_RNK2_ETC_AREA_RCPTDE,GNRL_RNK2_ETC_GG_ENDDE,GNRL_RNK2_ETC_GG_RCPTDE,HMPG_ADRES,HOUSE_DTL_SECD,HOUSE_DTL_SECD_NM,HOUSE_MANAGE_NO,HOUSE_NM,HOUSE_SECD,HOUSE_SECD_NM,HSSPLY_ADRES,HSSPLY_ZIP,IMPRMN_BSNS_AT,LRSCL_BLDLND_AT,MDAT_TRGET_AREA_SECD,MDHS_TELNO,MVN_PREARNGE_YM,NPLN_PRVOPR_PUBLIC_HOUSE_AT,NSPRC_NM,PARCPRC_ULS_AT,PBLANC_NO,PBLANC_URL,PRZWNER_PRESNATN_DE,PUBLIC_HOUSE_EARTH_AT,PUBLIC_HOUSE_SPCLW_APPLC_AT,RCEPT_BGNDE,RCEPT_ENDDE,RCRIT_PBLANC_DE,RENT_SECD,RENT_SECD_NM,SPECLT_RDN_EARTH_AT,SPSPLY_RCEPT_BGNDE,SPSPLY_RCEPT_ENDDE,SUBSCRPT_AREA_CODE,SUBSCRPT_AREA_CODE_NM,TOT_SUPLY_HSHLDCO
한국토지주택공사 인천지역본부,,2024-05-09,2024-05-14,2024-01-16,2024-01-15,2024-01-16,2024-01-15,,,2024-01-18,2024-01-17,2024-01-18,2024-01-17,,,https://www.gj2a2.co.kr/,03,국민,2023820025,인천가정2지구 A-2블록 신혼희망타운 공공분양주택(본청약),10,신혼희망타운,"인천광역시 서구 가정동, 심곡동, 연희동, 청라동, 일원 인천가정2 공공주택지구내 A-2블록",22732,N,N,N,0325611136,202605,N,,Y,2023820025,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023820025&pblancNo=2023820025,2024-01-26,Y,Y,2024-01-15,2024-01-18,2024-01-03,0,분양주택,N,,,400,인천,534
한국토지주택공사 서울지역본부,지에스건설(주) 등,2024-05-20,2024-05-24,2024-01-08,2024-01-08,2024-01-08,2024-01-08,,,2024-01-10,2024-01-09,2024-01-10,2024-01-09,,,https://lh.or.kr,03,국민,2023820026,서울공릉 신혼희망타운(공공분양),10,신혼희망타운,서울특별시 노원구 공릉동 240-1,01824,N,N,N,0315292932,202710,N,,Y,2023820026,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023820026&pblancNo=2023820026,2024-02-01,N,Y,2024-01-08,2024-01-10,2023-12-29,0,분양주택,N,,,100,서울,139
교보자산신탁(주),지에스건설(주),2024-01-28,2024-01-30,2024-01-09,2024-01-09,2024-01-09,2024-01-09,,,2024-01-10,2024-01-10,2024-01-10,2024-01-10,,,https://xi.co.kr/YIS,01,민영,2023000710,영통역자이 프라시엘,01,APT,경기도 용인시 기흥구 서천동 335-2번지 일원,17103,N,N,N,16600478,202612,N,아시아경제,N,2023000710,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000710&pblancNo=2023000710,2024-01-16,N,N,2024-01-08,2024-01-10,2023-12-29,0,분양주택,N,2024-01-08,2024-01-08,410,경기,472
한국토지주택공사 서울지역본부,지에스건설(주) 등,2024-05-23,2024-05-24,2024-01-15,2024-01-15,2024-01-15,2024-01-15,,,2024-01-16,2024-01-16,2024-01-16,2024-01-16,,,https://lh.or.kr,03,국민,2023000709,서울공릉지구 공공분양주택 ,01,APT,서울특별시 노원구 공릉동 240-1,01824,N,N,N,0315292932,202710,N,,Y,2023000709,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000709&pblancNo=2023000709,2024-02-01,N,Y,2024-01-15,2024-01-16,2023-12-29,0,분양주택,N,,,100,서울,209
선광건설 주식회사,선광건설 주식회사,2024-01-29,2024-01-31,2024-01-09,2024-01-09,2024-01-09,2024-01-09,,,2024-01-10,2024-01-10,2024-01-10,2024-01-10,,,http://m.skrosewell.com,03,국민,2023000704,제천 신백 선광로즈웰아파트,01,APT,충청북도 제천시 신백동 209-8외 4필지,27180,N,N,N,0436429500,202402,N,디지털타임스,N,2023000704,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000704&pblancNo=2023000704,2024-01-16,N,N,2024-01-08,2024-01-10,2023-12-29,0,분양주택,N,2024-01-08,2024-01-08,360,충북,209
중흥건설(주),중흥건설(주),2024-01-29,2024-02-02,2024-01-09,2024-01-09,2024-01-09,2024-01-09,,,2024-01-10,2024-01-10,2024-01-10,2024-01-10,,,http://www.geomdan-sclass.com,01,민영,2023000691,인천 검단신도시 AB20-2블록 중흥S-클래스 에듀파크(본청약),01,APT,인천광역시 서구 검단지구 공동주택용지 AB20-2BL,22616,N,Y,N,0325621990,202706,N,헤럴드경제신문,Y,2023000691,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000691&pblancNo=2023000691,2024-01-16,N,N,2024-01-08,2024-01-10,2023-12-29,0,분양주택,N,2024-01-08,2024-01-08,400,인천,719
한국투자부동산신탁 주식회사,남광토건 주식회사,2024-01-30,2024-02-01,2024-01-09,2024-01-09,2024-01-09,2024-01-09,,,2024-01-10,2024-01-10,2024-01-10,2024-01-10,,,http://안성하우스토리퍼스트시티.com,01,민영,2023000681,안성 하우스토리 퍼스트시티,01,APT,경기도 안성시 죽산면 죽산리 790,17519,N,N,N,15331121,202511,N,브릿지경제,N,2023000681,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000681&pblancNo=2023000681,2024-01-17,N,N,2024-01-08,2024-01-10,2023-12-29,0,분양주택,N,2024-01-08,2024-01-08,410,경기,474
주식회사 하나자산신탁,주식회사 일동,2024-01-29,2024-01-31,2024-01-09,2024-01-09,2024-01-09,2024-01-09,,,2024-01-10,2024-01-10,2024-01-10,2024-01-10,,,https://문수로아르티스.com,01,민영,2023000620,문수로 아르티스,01,APT,울산광역시 남구 신정동 1182-7번지 일원,44658,N,N,N,0529110077,202410,N,문화일보,N,2023000620,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000620&pblancNo=2023000620,2024-01-16,N,N,2024-01-08,2024-01-10,2023-12-29,0,분양주택,N,2024-01-08,2024-01-08,680,울산,273
(주)무궁화신탁,만송종합건설(주),2024-01-27,2024-01-29,2024-01-08,2024-01-08,2024-01-08,2024-01-08,,,2024-01-09,2024-01-09,2024-01-09,2024-01-09,,,http://www.후포라온하이츠.com,01,민영,2023000612,후포 라온하이츠,01,APT,경상북도 울진군 후포면 후포리 303-2번지,36369,N,N,N,0547882227,202401,N,,N,2023000612,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000612&pblancNo=2023000612,2024-01-15,N,N,2024-01-08,2024-01-09,2023-12-28,0,분양주택,N,,,712,경북,60
한국토지주택공사 서울지역본부,지에스건설(주) 등,2024-05-13,2024-05-17,2024-01-10,2024-01-09,2024-01-10,2024-01-09,2024-01-10,2024-01-09,2024-01-12,2024-01-11,2024-01-12,2024-01-11,2024-01-12,2024-01-11,https://lh.or.kr,03,국민,2023820024,위례 A2-7블록 신혼희망타운(공공분양) (본청약),10,신혼희망타운,경기도 성남시 수정구 창곡동 위례 택지개발사업지구 내 A2-7블록,13643,N,Y,N,024068870,202612,N,,Y,2023820024,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023820024&pblancNo=2023820024,2024-01-30,N,Y,2024-01-09,2024-01-12,2023-12-27,0,분양주택,N,,,410,경기,440
한국자산신탁(주),(주)포스코이앤씨,2024-01-22,2024-01-24,2024-01-04,2024-01-04,2024-01-04,2024-01-04,,,2024-01-05,2024-01-05,2024-01-05,2024-01-05,,,https://더샵탕정인피니티시티.kr,01,민영,2023000706,더샵 탕정인피니티시티,01,APT,충청남도 아산시 아산탕정지구 도시개발구역 A4BL,31461,N,N,N,15512230,202612,N,헤럴드경제,N,2023000706,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000706&pblancNo=2023000706,2024-01-11,N,N,2024-01-03,2024-01-05,2023-12-22,0,분양주택,N,2024-01-03,2024-01-03,312,충남,1140
(주)무궁화신탁,"(주)보해토건, (주)도아종합건설",2024-01-22,2024-01-24,2024-01-03,2024-01-03,2024-01-03,2024-01-03,,,2024-01-04,2024-01-04,2024-01-04,2024-01-04,,,https://suncity-riverpark.com/,01,민영,2023000698,보해 썬시티 리버파크,01,APT,부산광역시 사상구 괘법동 527-2 외 6필지,46970,N,N,N,0512311000,202407,N,국제신문,N,2023000698,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000698&pblancNo=2023000698,2024-01-10,N,N,2024-01-02,2024-01-04,2023-12-22,0,분양주택,N,2024-01-02,2024-01-02,600,부산,214
광명제5R구역주택재개발정비사업조합,"지에스건설(주),현대건설(주),SK에코플랜트(주)",2024-01-22,2024-01-24,2024-01-04,2024-01-04,2024-01-04,2024-01-04,,,2024-01-05,2024-01-05,2024-01-05,2024-01-05,,,https://xi.co.kr/KM5,01,민영,2023000688,광명자이힐스테이트SKVIEW,01,APT,경기도 광명시 광명동 78-38,14213,Y,N,N,0269535532,202707,N,문화일보,N,2023000688,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000688&pblancNo=2023000688,2024-01-11,N,N,2024-01-03,2024-01-05,2023-12-22,0,분양주택,N,2024-01-03,2024-01-03,410,경기,639
대한토지신탁(주),쌍용건설(주),2024-01-22,2024-01-24,2024-01-03,2024-01-03,2024-01-03,2024-01-03,,,2024-01-04,2024-01-04,2024-01-04,2024-01-04,,,http://쌍용더플래티넘스카이.com,01,민영,2023000685,쌍용 더 플래티넘 스카이,01,APT,강원특별자치도 춘천시 약사동 150-10번지 일원,24356,N,N,N,15518220,202803,N,"강원일보, 강원도민일보",N,2023000685,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000685&pblancNo=2023000685,2024-01-10,N,N,2024-01-02,2024-01-04,2023-12-22,0,분양주택,N,2024-01-02,2024-01-02,200,강원,228
청암아파트소규모재건축사업조합,(주)케이씨씨건설,2024-01-22,2024-01-24,2024-01-04,2024-01-04,2024-01-04,2024-01-04,,,2024-01-05,2024-01-05,2024-01-05,2024-01-05,,,https://yeokgok-switzen.co.kr,01,민영,2023000684,역곡역 아테움 스위첸,01,APT,경기도 부천시 괴안동 91-1번지 외 1필지,14688,Y,N,N,15774582,202602,N,,N,2023000684,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000684&pblancNo=2023000684,2024-01-11,N,N,2024-01-03,2024-01-05,2023-12-22,0,분양주택,N,2024-01-03,2024-01-03,410,경기,50
작전현대아파트구역재개발정비사업조합,"두산건설 주식회사, 쌍용건설(주)",2024-01-29,2024-01-31,2024-01-08,2024-01-08,2024-01-08,2024-01-08,,,2024-01-09,2024-01-09,2024-01-09,2024-01-09,,,https://www.두산위브더제니스센트럴계양.com,01,민영,2023000557,두산위브더제니스 센트럴 계양,01,APT,인천광역시 계양구 작전동 439-7번지 일원,21110,Y,N,N,15662022,202705,N,아시아경제,N,2023000557,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000557&pblancNo=2023000557,2024-01-15,N,N,2024-01-05,2024-01-09,2023-12-22,0,분양주택,N,2024-01-05,2024-01-05,400,인천,620
코리아신탁(주),진산건설(주),2024-01-22,2024-01-24,2024-01-02,2024-01-02,2024-01-02,2024-01-02,2024-01-02,2024-01-02,2024-01-03,2024-01-03,2024-01-03,2024-01-03,2024-01-03,2024-01-03,http://www.js블루시엘.com,01,민영,2023000634,덕계역 진산 블루시엘,01,APT,경기도 양주시 덕계동 회천택지개발지구 E6-6(1)BL(경기도 양주시 덕계동 928-9번지),11444,N,Y,N,15338432,202405,N,중앙신문,Y,2023000634,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000634&pblancNo=2023000634,2024-01-09,N,N,2024-01-02,2024-01-03,2023-12-20,0,분양주택,N,,,410,경기,54
주식회사 쓰리씨,"한바로이앤씨(주), 아하건설(주)",2024-01-19,2024-01-21,2023-12-29,2023-12-29,2023-12-29,2023-12-29,,,2024-01-02,2024-01-02,2024-01-02,2024-01-02,,,http://www.urbanclasse.co.kr,01,민영,2023000672,어반클라쎄목동,01,APT,"서울특별시 양천구 신목로2길 7-12 (신정동, 어반클라쎄 목동)",08015,N,N,N,0261010808,202401,N,산경일보,N,2023000672,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000672&pblancNo=2023000672,2024-01-08,N,N,2023-12-29,2024-01-02,2023-12-19,0,분양주택,N,,,100,서울,45
우리자산신탁(주),(주)이엔건설,2024-01-16,2024-01-18,2023-12-27,2023-12-27,2023-12-27,2023-12-27,,,2023-12-28,2023-12-28,2023-12-28,2023-12-28,,,http://에스아이팰리스강동.com,01,민영,2023000676,에스아이팰리스 강동 센텀Ⅱ,01,APT,"서울특별시 강동구 길동 386-4 (길동, 에스아이팰리스 강동 센텀2)",05354,N,N,N,024864386,202401,N,아시아타임즈,N,2023000676,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000676&pblancNo=2023000676,2024-01-05,N,N,2023-12-26,2023-12-28,2023-12-15,0,분양주택,N,2023-12-26,2023-12-26,100,서울,80
전북개발공사,제일건설(주),2024-01-15,2024-01-16,2023-12-26,2023-12-26,2023-12-26,2023-12-26,,,2023-12-27,2023-12-27,2023-12-27,2023-12-27,,,https://www.jbdc.co.kr,01,민영,2023000675,익산배산 제일풍경채 에듀파크 공가세대 일반공급,01,APT,"전라북도 익산시 배산로 93 (모현동1가, 883번지)",54658,N,N,N,0802807568,202402,N,,N,2023000675,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000675&pblancNo=2023000675,2024-01-03,N,N,2023-12-26,2023-12-27,2023-12-15,0,분양주택,N,,,560,전북,1
평택가재피에프브이(주),쌍용건설(주),2024-01-16,2024-01-18,2023-12-27,2023-12-27,2023-12-27,2023-12-27,,,2023-12-28,2023-12-28,2023-12-28,2023-12-28,,,https://www.ssyapt.com/pt,01,민영,2023000674,지제역 반도체밸리 쌍용더플래티넘,01,APT,경기도 평택시 가재지구 도시개발사업 공동 1BL,17743,N,N,N,16601134,202701,N,아시아경제,N,2023000674,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000674&pblancNo=2023000674,2024-01-05,N,N,2023-12-26,2023-12-28,2023-12-15,0,분양주택,N,2023-12-26,2023-12-26,410,경기,1340
신한자산신탁 주식회사,(주)대우건설 ,2024-01-16,2024-01-18,2023-12-27,2023-12-27,2023-12-27,2023-12-27,,,2023-12-28,2023-12-28,2023-12-28,2023-12-28,,,https://www.prugio.com/hb/2023/samgye,01,민영,2023000670,김해 삼계 푸르지오 센트럴파크,01,APT,경상남도 김해시 삼계동 1027-3번지 일원,50845,N,N,N,0553399998,202704,N,내일신문,N,2023000670,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000670&pblancNo=2023000670,2024-01-04,N,N,2023-12-26,2023-12-28,2023-12-15,0,분양주택,N,2023-12-26,2023-12-26,621,경남,630
수안지역주택조합,롯데건설(주),2024-01-15,2024-01-17,2023-12-27,2023-12-27,2023-12-27,2023-12-27,,,2023-12-28,2023-12-28,2023-12-28,2023-12-28,,,http://동래롯데캐슬시그니처.com,01,민영,2023000669,동래 롯데캐슬 시그니처,01,APT,부산광역시 동래구 수안동 36-2번지 일원,47884,N,N,N,0519009500,202711,N,문화일보,N,2023000669,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000669&pblancNo=2023000669,2024-01-04,N,N,2023-12-26,2023-12-28,2023-12-15,0,분양주택,N,2023-12-26,2023-12-26,600,부산,164
주식회사 평택브레인시티일피에프브이,중흥토건(주),2024-01-16,2024-01-19,2023-12-27,2023-12-27,2023-12-27,2023-12-27,2023-12-27,2023-12-27,2023-12-28,2023-12-28,2023-12-28,2023-12-28,2023-12-28,2023-12-28,http://www.pt-sclass.com/,01,민영,2023000660,평택 브레인시티 중흥S-클래스,01,APT,경기도 평택시 장안동 평택브레인시티 일반산업단지 공동1BL,17738,N,Y,N,0316558501,202702,N,헤럴드경제신문,Y,2023000660,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000660&pblancNo=2023000660,2024-01-05,N,N,2023-12-26,2023-12-28,2023-12-15,0,분양주택,N,2023-12-26,2023-12-26,410,경기,1980
(주)무궁화신탁,(주)영우종합건설,2024-01-15,2024-01-17,2023-12-27,2023-12-27,2023-12-27,2023-12-27,,,2023-12-28,2023-12-28,2023-12-28,2023-12-28,,,http://young-woo.co.kr/,01,민영,2023000659,영우 트리지움 2차 주상복합 아파트,01,APT,울산광역시 중구 학성동 470-19번지 일원,44525,N,N,N,0522817009,202401,N,울산광역매일,N,2023000659,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000659&pblancNo=2023000659,2024-01-04,N,N,2023-12-26,2023-12-28,2023-12-15,0,분양주택,N,2023-12-26,2023-12-26,680,울산,32
동혁건설(우양환),제이종합개발 주식회사,2024-01-15,2024-01-17,2023-12-26,2023-12-26,2023-12-26,2023-12-26,,,2023-12-27,2023-12-27,2023-12-27,2023-12-27,,,https://cafe.naver.com/jconstruction,01,민영,2023000646,외도일동 제이시티팰리스 3차,01,APT,제주특별자치도 제주시 외도일동 491-4번지,63069,N,N,N,0647575173,202401,N,,N,2023000646,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000646&pblancNo=2023000646,2024-01-03,N,N,2023-12-26,2023-12-27,2023-12-15,0,분양주택,N,,,690,제주,36
(주)아람주택,(주)광신종합건설,2024-01-15,2024-01-17,2023-12-27,2023-12-27,2023-12-27,2023-12-27,,,2023-12-28,2023-12-28,2023-12-28,2023-12-28,,,http://www.yj-gwangshin.com,01,민영,2023000643,연제첨단 광신프로그레스,01,APT,광주광역시 북구 연제동 583-6번지 일원,61079,N,N,N,0625116700,202609,N,문화일보,N,2023000643,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000643&pblancNo=2023000643,2024-01-04,N,N,2023-12-26,2023-12-28,2023-12-15,0,분양주택,N,2023-12-26,2023-12-26,500,광주,380
권선113의6구역주택재개발정비사업조합,"삼성물산(주), 에스케이 에코플랜트(주), 코오롱 글로벌(주)",2024-01-19,2024-01-25,2023-12-27,2023-12-27,2023-12-27,2023-12-27,,,2023-12-28,2023-12-28,2023-12-28,2023-12-28,,,http://maegyoyeok-palucid.co.kr,01,민영,2023000641,매교역 팰루시드,01,APT,경기도 수원시 권선구 세류동 817-72번지 일원,16658,Y,N,N,0312222178,202608,N,매일경제 ,N,2023000641,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000641&pblancNo=2023000641,2024-01-05,N,N,2023-12-26,2023-12-28,2023-12-15,0,분양주택,N,2023-12-26,2023-12-26,410,경기,1234
에스이앤씨유한회사,주식회사 서진건설,2024-01-19,2024-01-23,2023-12-27,2023-12-27,2023-12-27,2023-12-27,,,2023-12-28,2023-12-28,2023-12-28,2023-12-28,,,http://보령엘리체.com,01,민영,2023000484,보령 엘리체 헤리티지,01,APT,충청남도 보령시 동대동 391번지외 62필지,33434,N,N,N,15331752,202612,N,충청투데이,N,2023000484,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000484&pblancNo=2023000484,2024-01-08,N,N,2023-12-26,2023-12-28,2023-12-15,0,분양주택,N,2023-12-26,2023-12-26,312,충남,971
에스엠상선(주),에스엠상선(주),2024-01-15,2024-01-17,2023-12-27,2023-12-27,2023-12-27,2023-12-27,,,2023-12-28,2023-12-28,2023-12-28,2023-12-28,,,http://www.highest-honorsville.co.kr,01,민영,2023000658,안성당왕 경남아너스빌 하이스트,01,APT,경기도 안성시 안성당왕지구 B-1블록 공동주택용지,17568,N,N,N,15519760,202703,N,아시아경제,N,2023000658,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000658&pblancNo=2023000658,2024-01-04,N,N,2023-12-26,2023-12-28,2023-12-14,0,분양주택,N,2023-12-26,2023-12-26,410,경기,976
주식회사 하나자산신탁,(주)동일토건,2024-01-08,2024-01-10,2023-12-19,2023-12-19,2023-12-19,2023-12-19,,,2023-12-20,2023-12-20,2023-12-20,2023-12-20,,,http://www.dihighvill-parklane2.com,01,민영,2023000666,청주 동일하이빌 파크레인 2단지,01,APT,충청북도 청주시 서원구 개신동 89-1번지 일원,28646,N,N,N,15330038,202604,N,아시아경제,N,2023000666,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000666&pblancNo=2023000666,2023-12-27,N,N,2023-12-18,2023-12-20,2023-12-08,0,분양주택,N,2023-12-18,2023-12-18,360,충북,800
우리자산신탁(주),현대건설(주),2024-01-08,2024-01-10,2023-12-19,2023-12-19,2023-12-19,2023-12-19,,,2023-12-20,2023-12-20,2023-12-20,2023-12-20,,,https://hillstate.co.kr/s/Gayang,01,민영,2023000657,힐스테이트 가양 더와이즈,01,APT,대전광역시 동구 가양동 452-1번지 일원,34573,N,N,N,0428631800,202410,N,문화일보,N,2023000657,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000657&pblancNo=2023000657,2023-12-28,N,N,2023-12-18,2023-12-20,2023-12-08,0,분양주택,N,2023-12-18,2023-12-18,300,대전,358
주식회사 하나자산신탁,주식회사 현대건설,2024-01-08,2024-01-10,2023-12-19,2023-12-19,2023-12-19,2023-12-19,2023-12-19,2023-12-19,2023-12-20,2023-12-20,2023-12-20,2023-12-20,2023-12-20,2023-12-20,https://hillstate.co.kr/s/twj,01,민영,2023000656,힐스테이트 더 운정,01,APT,경기도 파주시 와동동 1471-2,10896,N,Y,N,15221157,202508,N,문화일보,Y,2023000656,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000656&pblancNo=2023000656,2023-12-27,N,N,2023-12-18,2023-12-20,2023-12-08,0,분양주택,N,2023-12-18,2023-12-18,410,경기,744
(주)무궁화신탁,"우미건설(주), (주)명상건설",2024-01-09,2024-01-12,2023-12-19,2023-12-19,2023-12-19,2023-12-19,2023-12-19,2023-12-19,2023-12-20,2023-12-20,2023-12-20,2023-12-20,2023-12-20,2023-12-20,https://pj3.lynn.co.kr/,01,민영,2023000654,파주 운정신도시 우미 린 파크힐스(본청약),01,APT,경기도 파주시 운정3지구 A33블록(동패동),10910,N,Y,N,0319472100,202412,N,한겨레 ,Y,2023000654,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000654&pblancNo=2023000654,2023-12-27,N,N,2023-12-18,2023-12-20,2023-12-08,0,분양주택,N,2023-12-18,2023-12-18,410,경기,292
주공5단지2구역주택재건축정비사업조합,롯데건설(주),2024-01-08,2024-01-10,2023-12-19,2023-12-19,2023-12-19,2023-12-19,,,2023-12-20,2023-12-20,2023-12-20,2023-12-20,,,https://www.lottecastle.co.kr,01,민영,2023000652,롯데캐슬 시그니처 중앙,01,APT,경기도 안산시 단원구 고잔동 674,15348,Y,N,N,18992050,202711,N,헤럴드경제신문,N,2023000652,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2023000652&pblancNo=2023000652,2023-12-28,N,N,2023-12-18,2023-12-20,2023-12-08,0,분양주택,N,2023-12-18,2023-12-18,410,경기,511
